"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs"
"C03","2013-07-05",1,"ambient","12:28:35",1488.5,0,3,1,8.264159896,0.552465063,109.7304273,5.194832005,1.102724309,24.98383331,6,1.420000017,1,2.840000033,23.61835289,24.98383331,23.06640053,150.6334381,139.8410187,14.46651649,20.57414627,49.82020569,70.85383606,499.8291931,1800.158325,56.43632889,100.8007736,5.214127064,-0.010548353,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833048655,0.005194832,298.1338333,296.7683529,288.0253256,0.514738014,3.17661417,31.5137876,10.93964133,24.3010931,3.049573754,0.462495782,2.073889861,0.975683893,0.295988898,11.06091196,0.784679834,70.16224905,135.9126329,0.042662116
"C03","2013-07-05",1,"ambient","12:31:05",1638.5,0,3,1,15.01149517,0.598596357,161.2675599,5.410049158,1.074275342,24.94643021,6,1.420000017,1,2.840000033,23.62665558,24.94643021,23.06987,231.2156067,211.8179016,14.42551327,20.78550911,49.65571594,71.54818726,499.7737732,1799.853882,77.3791275,100.8039398,5.309784412,-0.016926527,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832956289,0.005410049,298.0964302,296.7766556,287.9766147,0.407904651,3.169536552,31.44258605,10.65707694,24.28654289,3.046915395,0.494391746,2.095261209,0.951654186,0.316925662,16.2564054,0.761350002,71.25588884,204.6821558,0.052259437
"C03","2013-07-05",1,"ambient","12:33:35",1788.5,0,3,1,22.75072805,0.606468656,225.8907739,5.412869218,1.06342279,24.87521935,6,1.420000017,1,2.840000033,23.60840797,24.87521935,23.06761742,330.6078796,301.3399658,14.39670753,20.75941849,49.6121521,71.53853607,499.8342285,1800.166382,43.12953949,100.8061447,5.080048084,-0.021609068,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833057048,0.005412869,298.0252193,296.758408,288.0266147,0.414255966,3.156099734,31.30860468,10.54918619,24.24181366,3.038755936,0.4997495,2.092676944,0.946078992,0.320449337,22.77117804,0.749621024,71.49274102,290.5253593,0.055985196
"C03","2013-07-05",1,"ambient","12:36:05",1938.5,0,3,1,28.48217206,0.574015859,284.6404944,5.26143723,1.081916487,24.88451576,6,1.420000017,1,2.840000033,23.59713554,24.88451576,23.06620598,420.1254272,383.518158,14.40830994,20.59323692,49.68610001,71.01441193,499.9011841,1799.565186,28.22815895,100.8066177,4.636291981,-0.012058973,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83316864,0.005261437,298.0345158,296.7471355,287.9304233,0.489479409,3.15785105,31.32583079,10.73259387,24.24082565,3.038575921,0.477503652,2.075934562,0.962641358,0.305831554,28.69364551,0.742182576,70.7397586,369.9790975,0.054457724
"C03","2013-07-05",1,"ambient","12:38:35",2089,0,3,1,38.36840841,0.523747463,456.0137618,4.986770189,1.107577648,24.87592125,6,1.420000017,1,2.840000033,23.6883049,24.87592125,23.25930214,650.7139893,601.0576172,14.45612621,20.32071304,49.58263779,69.69741058,499.8240051,1800.057983,30.67386436,100.8160629,2.772156239,0.01073575,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833040009,0.00498677,298.0259212,296.8383049,288.0092709,0.64727692,3.156231933,31.30683585,10.98612281,24.28211308,3.046106459,0.442198118,2.048654285,0.997452174,0.282701355,45.9735121,0.758685605,69.58707112,582.8191134,0.045810872
"C03","2013-07-05",1,"ambient","12:41:05",2238.5,0,3,1,43.78905731,0.449764152,945.5843111,4.592103207,1.161793347,24.92029381,6,1.420000017,1,2.840000033,23.70806885,24.92029381,23.2630291,1200.707642,1141.846191,14.46278095,19.8658905,49.54659271,68.05656433,499.8096313,1799.766357,66.44952393,100.8163071,-4.393981457,0.031312227,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833016052,0.004592103,298.0702938,296.8580688,287.9626108,0.849544998,3.164599064,31.38975386,11.52386336,24.31418133,3.051966737,0.388274094,2.002805717,1.04916102,0.247536126,95.33031826,0.828118812,67.47338329,1121.030971,0.026356059
"C03","2013-07-05",1,"ambient","12:43:35",2388.5,0,3,1,45.46286193,0.383445894,1199.756637,4.269041765,1.241361351,25.12008286,6,1.420000017,1,2.840000033,23.75055504,25.12008286,23.26230431,1499.538696,1437.595703,14.42740154,19.45246315,49.29980469,66.47091675,499.8145752,1799.165527,74.36058044,100.8176498,-9.296081543,0.050709963,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833024292,0.004269042,298.2700829,296.900555,287.8664779,0.995574213,3.20251297,31.76539996,12.31293681,24.43531895,3.074192933,0.337832983,1.961151618,1.113041314,0.21481898,120.9566446,0.834557751,64.95129436,1415.984836,0.020853837
"C03","2013-07-05",1,"ambient","12:46:04",2537.5,0,3,1,46.35787037,0.33211703,1458.067267,3.8789559,1.281779712,25.12671089,6,1.420000017,1,2.840000033,23.34780312,25.12671089,22.67433548,1800.332886,1736.601318,14.49652863,19.06387711,50.75386429,66.74462891,499.8534241,1799.705078,80.17298126,100.8188324,-14.94525146,0.065318346,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83308904,0.003878956,298.2767109,296.4978031,287.9528061,1.145764484,3.203777543,31.77757039,12.71369328,24.237257,3.037925789,0.297344757,1.921997831,1.115927958,0.188680197,147.0006394,0.839609674,63.24613571,1714.565007,0.017100292
"C03","2013-07-05",1,"ambient","12:48:33",2686.5,0,3,0,22.65836724,0.305768529,254.7132374,3.6287746,1.291979308,25.0293541,6,1.420000017,1,2.840000033,23.02880096,25.0293541,22.28171921,419.8096313,390.9029846,14.50331211,18.77820206,51.76805496,67.02683258,499.7507935,1800.522705,56.3789978,100.8226013,4.330474854,0.04391408,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832917989,0.003628775,298.1793541,296.178801,288.0836264,1.248973761,3.185246488,31.59258387,12.81438181,24.02907753,3.000209755,0.276047845,1.893267179,1.106942576,0.174974736,25.68085118,0.651602181,62.43511517,380.132282,0.037215407
"C04","2013-07-05",1,"elevated","10:38:09",4040,0,4,0,12.41256566,0.102151177,199.6213649,0.989293866,0.984294486,24.95345116,6,1.420000017,1,2.840000033,21.9107132,24.95345116,20.18605995,420.22052,404.8554077,20.53480721,21.69540405,78.42086792,82.85309601,500.3446655,1798.567627,244.6289368,100.7849197,2.615161896,0.188682526,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833907776,0.000989294,298.1034512,295.0607132,287.7708139,2.48729466,3.170864042,31.4616914,9.766287345,23.43208218,2.894312606,0.098604499,2.186569556,0.70774305,0.061936938,20.11882324,0.493068293,69.21778452,398.9550685,0.021535515
"C04","2013-07-05",1,"elevated","10:38:11",4042.5,0,4,0,12.40653875,0.102408076,200.1993138,0.991019865,0.98362631,24.95369339,6,1.420000017,1,2.840000033,21.91412926,24.95369339,20.18740654,420.2091064,404.8497925,20.53970146,21.70236015,78.42366791,82.86287689,500.3251953,1799.835938,244.3397217,100.7855148,2.615161896,0.188682526,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833875326,0.00099102,298.1036934,295.0641293,287.9737436,2.489211565,3.170909851,31.46196015,9.759599998,23.43391132,2.894632007,0.098843848,2.187283541,0.707348466,0.062088037,20.17719091,0.494502696,69.24169659,398.9523181,0.021532643
"C04","2013-07-05",1,"elevated","10:38:13",4044.5,0,4,0,12.53071799,0.102477358,198.2789845,0.992093954,0.984044625,24.96020699,6,1.420000017,1,2.840000033,21.91534424,24.96020699,20.18827057,420.2922668,404.7833557,20.54639816,21.71032524,78.44380951,82.88755798,500.3175659,1800.530396,244.1886902,100.7860184,2.615161896,0.188682526,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83386261,0.000992094,298.110207,295.0653442,288.0848568,2.489223106,3.172141864,31.474027,9.763701761,23.43777561,2.89530688,0.098908389,2.188097239,0.707209641,0.062128783,19.98374937,0.489839767,69.24097465,398.8268525,0.021754782
"C04","2013-07-05",1,"elevated","10:38:15",4046.5,0,4,0,12.61413505,0.102497251,196.9505776,0.995273211,0.986990303,24.97902489,6,1.420000017,1,2.840000033,21.91522789,24.97902489,20.18803024,420.3731079,404.763092,20.54886055,21.71647644,78.45363617,82.91148376,500.3320313,1800.466919,244.3638,100.7858353,2.615161896,0.188682526,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833886719,0.000995273,298.1290249,295.0652279,288.0747006,2.484817244,3.175703521,31.50942305,9.792946606,23.44712639,2.896940502,0.098926921,2.188713217,0.708227285,0.062140482,19.84982847,0.486582353,69.18305056,398.7669364,0.021884571
"C04","2013-07-05",1,"elevated","10:38:17",4048.5,0,4,0,12.5355788,0.102261265,197.7773432,0.993631757,0.987550684,24.983078,6,1.420000017,1,2.840000033,21.91612816,24.983078,20.18751335,420.3022156,404.7868958,20.55285835,21.71856689,78.46445465,82.9147644,500.3230896,1800.361572,244.5189362,100.785675,2.615161896,0.188682526,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833871816,0.000993632,298.133078,295.0661282,288.0578451,2.485031208,3.176471109,31.51708919,9.798522294,23.44960308,2.897373326,0.098707071,2.188920426,0.708452901,0.062001691,19.93312304,0.48859621,69.1703778,398.828082,0.021740965
"C04","2013-07-05",1,"elevated","10:40:28",4178.5,0,4,1,12.57606287,0.093230829,177.1558805,1.04673308,1.136363972,25.94406319,6,1.420000017,1,2.840000033,23.02548981,25.94406319,21.15141106,420.0090332,404.4196472,20.86489296,22.09244537,74.46737671,78.84853363,500.3166504,1799.607178,261.5380554,100.7920074,2.26027298,0.149400681,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833861084,0.001046733,299.0940632,296.1754898,287.937142,2.468299465,3.363105891,33.36679144,11.27434606,24.4847765,3.083307945,0.090267548,2.226741919,0.856566026,0.056676171,17.85589683,0.438049639,66.35179062,398.4415892,0.020942701
"C04","2013-07-05",1,"elevated","10:42:02",4272.5,0,4,1,-0.488008062,0.082138906,60.32496028,0.870807609,1.069307197,25.63518143,6,1.420000017,1,2.840000033,22.2952652,25.63518143,20.23198128,51.0245285,51.55593872,21.13069534,22.15189171,78.83506012,82.64497375,500.3058777,1798.973267,255.6582794,100.7946625,2.477050781,0.168584794,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833843129,0.000870808,298.7851814,295.4452652,287.8357162,2.50565331,3.302099645,32.76065978,10.60876807,23.96522331,2.988723588,0.079830049,2.232792448,0.75593114,0.050096204,6.08043401,1.170087516,67.63909464,51.78791438,-0.00637377
"C04","2013-07-05",1,"elevated","10:43:33",4364,0,4,1,1.324432105,0.067453141,64.74754911,0.673490934,1.002363414,25.27149963,6,1.420000017,1,2.840000033,21.82142639,25.27149963,19.71100235,99.79724121,98.12966919,21.32640266,22.11621857,81.89517975,84.92813873,500.315979,1799.900757,247.967865,100.7924423,2.750587463,0.179069489,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833859965,0.000673491,298.4214996,294.9714264,287.9841147,2.598909744,3.231511098,32.06104568,9.944827117,23.54646301,2.914344887,0.065888223,2.229147684,0.685197202,0.041317935,6.52606361,0.659816238,68.85761331,97.5000976,0.009353553
"C04","2013-07-05",1,"elevated","10:45:03",4453.5,0,4,1,3.100882107,0.042234972,25.58236741,0.403840965,0.951972148,24.94353294,6,1.420000017,1,2.840000033,21.47794724,24.94353294,19.37908554,149.6673279,145.8781281,21.52181244,21.99544334,84.40140533,86.25882721,500.3368225,1800.130737,244.4258881,100.7943649,3.048088074,0.183603257,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833894704,0.000403841,298.0935329,294.6279472,288.0209115,2.740896547,3.168988892,31.44013948,9.444696131,23.21074009,2.855889253,0.04161608,2.217016743,0.638872509,0.026064954,2.578558477,0.175368081,69.58738965,144.4041172,0.014942946
"C04","2013-07-05",1,"elevated","10:46:48",4559,0,4,1,5.752713215,0.081098207,103.663547,0.691441055,0.860167625,24.74930763,6,1.420000017,1,2.840000033,21.57301712,24.74930763,19.78671646,229.2958832,222.2119293,21.73439217,22.54499435,84.73631287,87.89662933,500.2595825,1800.950562,251.6811218,100.78936,3.284828186,0.208099335,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833765971,0.000691441,297.8993076,294.7230171,288.1520834,2.631536612,3.132463178,31.07930417,8.534309817,23.16116238,2.847344348,0.078846685,2.272295553,0.575048795,0.049476635,10.44818256,0.466507569,72.56704309,219.477365,0.019020521
"C04","2013-07-05",1,"elevated","10:48:22",4653,0,4,1,9.171986508,0.134358531,202.6849658,1.079863848,0.825322013,24.88555527,6,1.420000017,1,2.840000033,21.90772438,24.88555527,20.37813759,331.2420654,319.8292236,21.87836075,23.14332199,83.57518005,88.40732574,500.3499756,1799.710571,267.2485962,100.7947311,3.222328186,0.21213147,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833916626,0.001079864,298.0355553,295.0577244,287.953685,2.451153663,3.158046931,31.33146837,8.188146384,23.39663982,2.88812984,0.128289251,2.332724918,0.555404922,0.08070484,20.42957663,0.633728724,74.34789523,315.4693005,0.021615983
"C04","2013-07-05",1,"elevated","10:49:55",4746,0,4,1,12.33312681,0.11252751,220.327285,0.92409977,0.837063337,24.9221077,6,1.420000017,1,2.840000033,21.95516396,24.9221077,20.37425041,421.1319885,405.8919983,22.01354027,23.09614754,83.8451767,87.9686203,500.3236084,1799.961548,260.7764282,100.7907562,2.942573547,0.193244904,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833872681,0.0009241,298.0721077,295.105164,287.9938412,2.534177986,3.164941513,31.40110891,8.304961369,23.43863583,2.895457129,0.108238832,2.327878176,0.567578953,0.068021938,22.20695367,0.54282244,73.8473822,400.0294205,0.022767554
"C04","2013-07-05",1,"elevated","10:52:03",4874,0,4,1,19.46483561,0.100012788,299.0994817,0.82909758,0.841319968,24.97106361,6,1.420000017,1,2.840000033,21.99158859,24.97106361,20.37256622,650.1734619,626.208374,22.17504501,23.14629555,84.27084351,87.9618454,500.3283997,1799.175537,255.4948425,100.7883224,2.236274719,0.200193375,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833880666,0.000829098,298.1210636,295.1415886,287.8680795,2.58031502,3.174196267,31.49369084,8.34739529,23.4813261,2.902922212,0.096610573,2.332876299,0.570045913,0.060678329,30.14573501,0.477635711,73.67753532,616.9557234,0.023245122
"C04","2013-07-05",1,"elevated","10:54:12",5003,0,4,1,27.14978678,0.096866298,495.9502357,0.8008011,0.83810361,24.98930168,6,1.420000017,1,2.840000033,22.00537682,24.98930168,20.37021446,1000.951233,967.4579468,22.27312088,23.21132469,84.57659912,88.13919067,500.2410583,1798.673828,260.7574158,100.7933197,0.596199036,0.209320039,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833735097,0.000800801,298.1393017,295.1553768,287.7878061,2.593426455,3.17765008,31.52639569,8.315071003,23.49733925,2.905726707,0.093671369,2.33954647,0.566180236,0.058823505,49.98847066,0.512632345,73.77728622,954.5522384,0.020984054
"C04","2013-07-05",1,"elevated","10:56:13",5124,0,4,1,28.97933065,0.091712214,633.339953,0.749478026,0.827056664,24.95051765,6,1.420000017,1,2.840000033,21.98152542,24.95051765,20.36750793,1200.772705,1164.971069,22.3694973,23.24744034,85.06861115,88.40732574,500.2975464,1798.982544,276.302063,100.7961578,-0.711784363,0.207885712,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833829244,0.000749478,298.1005177,295.1315254,287.8372006,2.62308014,3.17030933,31.45268032,8.205239978,23.46602154,2.900244029,0.088843198,2.343252666,0.556991363,0.055777826,63.83823387,0.543652945,74.01791099,1151.195683,0.01863271
"C04","2013-07-05",1,"elevated","10:57:59",5230,0,4,1,27.11000091,0.089347778,952.0039279,0.718266037,0.812990582,24.8918705,6,1.420000017,1,2.840000033,21.95043373,24.8918705,20.3682251,1500.305298,1466.528442,22.43509102,23.27647018,85.48249817,88.6883316,500.283844,1799.349487,273.1111755,100.7990723,-2.964836121,0.211015671,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833806407,0.000718266,298.0418705,295.1004337,287.8959115,2.644144251,3.159237182,31.34192717,8.065456988,23.42115211,2.89240467,0.086622589,2.3462466,0.54615807,0.054377537,95.96111272,0.649154766,74.35067865,1453.641646,0.013866189
"C04","2013-07-05",1,"elevated","10:59:37",5328,0,4,1,27.98407256,0.085590535,1209.458108,0.681250948,0.803896767,24.85748291,6,1.420000017,1,2.840000033,21.93042755,24.85748291,20.36842537,1800.516846,1765.51416,22.5053215,23.30328178,85.85172272,88.89572144,500.3072815,1799.136353,365.9472961,100.7954178,-5.26927948,0.211750001,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833845469,0.000681251,298.0074829,295.0804276,287.86181,2.665229289,3.15276079,31.27881067,7.97552889,23.39395523,2.887661995,0.083086515,2.348864023,0.538797972,0.052148383,121.9078352,0.685045827,74.553319,1752.211872,0.011906696
"C05","2013-07-05",1,"ambient","10:44:35",4754.5,0,5,0,22.98184186,0.23537541,217.9822905,2.525991673,1.141480888,24.84378433,6,1.420000017,1,2.840000033,22.91152191,24.84378433,22.52660942,419.6696167,390.8895264,16.95436668,19.92691231,60.93651962,71.62028503,499.7043152,1799.863525,180.6890106,100.8035355,-1.555519104,-0.390320987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832840525,0.002525992,297.9937843,296.0615219,287.9781576,1.83386618,3.150184099,31.25073029,11.32381798,23.87765312,2.973033896,0.217360834,2.008703211,0.964330684,0.137361773,21.97338555,0.557657025,65.65918052,379.9650594,0.03971336
"C05","2013-07-05",1,"ambient","10:44:44",4763,0,5,0,23.01119603,0.236254472,218.3235576,2.53769789,1.142884074,24.82309532,6,1.420000017,1,2.840000033,22.91472244,24.82309532,22.52834892,419.6947632,390.8718567,16.88771629,19.87441826,60.68520737,71.41777802,499.6673889,1799.723389,178.7452545,100.8035507,-1.555519104,-0.390320987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832778982,0.002537698,297.9730953,296.0647224,287.9557358,1.830754051,3.146296003,31.21215454,11.33773628,23.86890888,2.971471178,0.218110272,2.003411929,0.968059249,0.137840669,22.00778981,0.558555327,65.58592247,379.9334362,0.039723024
"C05","2013-07-05",1,"ambient","10:44:52",4771.5,0,5,0,23.13797286,0.236043558,217.2134043,2.54566305,1.147436976,24.81893158,6,1.420000017,1,2.840000033,22.91833305,24.81893158,22.52855873,419.8076782,390.8331299,16.82595825,19.82176018,60.44924927,71.2120285,499.7400208,1799.822754,178.4942169,100.8022003,-1.555519104,-0.390320987,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832900035,0.002545663,297.9689316,296.0683331,287.9716342,1.827831318,3.145514016,31.20481504,11.38305486,23.86863232,2.971421764,0.217930498,1.99807704,0.973344724,0.137725789,21.89558909,0.555770194,65.43893203,379.8344457,0.039862742
"C05","2013-07-05",1,"ambient","10:45:00",4779.5,0,5,0,22.99756291,0.238199912,219.7566627,2.553737389,1.141586535,24.76358032,6,1.420000017,1,2.840000033,22.92761993,24.76358032,22.58695984,419.7450256,390.9402466,16.77119446,19.7760849,60.22090149,71.01066589,499.8320923,1799.932495,182.2071686,100.8060074,-1.555519104,-0.390320987,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833053487,0.002553737,297.9135803,296.0776199,287.9891928,1.83266399,3.135134696,31.10067323,11.32458833,23.84560013,2.967309087,0.219767322,1.99354816,0.973760927,0.138899666,22.15279176,0.562123405,65.52812963,380.0083066,0.039656693
"C05","2013-07-05",1,"ambient","10:45:08",4787,0,5,0,23.09028168,0.238328323,219.0497609,2.573609706,1.149887344,24.79163742,6,1.420000017,1,2.840000033,22.97583199,24.79163742,22.7486248,419.7876587,390.850769,16.716259,19.74585724,59.84879684,70.69559479,499.6289368,1799.916626,179.2664032,100.8061981,-1.555519104,-0.390320987,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832714895,0.00257361,297.9416374,296.125832,287.9866537,1.824781376,3.140392141,31.15276838,11.40691114,23.8837347,2.974121183,0.219876624,1.990504797,0.983616386,0.138969526,22.0815736,0.560443469,65.33666196,379.874755,0.039714193
